"","d_clust$classification","1","2","3","X1","X2","X3","X4","X5","X6","X7","X8"
"43",2,0.218970760233918,0.00555555555555556,0.15743879472693,"AL","Beau Terra",5,9,5,0.218970760233918,0.00555555555555556,0.15743879472693
"44",2,0.203157894736842,0.0111111111111111,0.172444444444444,"AL","Milkhouse",5,9,5,0.203157894736842,0.0111111111111111,0.172444444444444
"45",3,0.224187134502924,0.2,0.183555555555556,"AL","Carver",5,9,5,0.224187134502924,0.2,0.183555555555556
"46",7,0.190690058479532,0.05,0.183555555555556,"AL","Second Creek",5,9,5,0.190690058479532,0.05,0.183555555555556
"47",2,0.197473684210526,0,0.183111111111111,"AL","Travis",5,9,5,0.197473684210526,0,0.183111111111111
"48",9,0.225286549707602,0.3,0.179111111111111,"AL","Owens",5,9,5,0.225286549707602,0.3,0.179111111111111
"49",2,0.205707602339181,0,0.178666666666667,"AL","Redstone",5,9,5,0.205707602339181,0,0.178666666666667
"50",9,0.216748538011696,0.305555555555556,0.15962962962963,"AL","Leinkauf",5,9,5,0.216748538011696,0.305555555555556,0.15962962962963
"51",9,0.223649122807018,0.316666666666667,0.159679901508156,"AL","Oakleigh",5,9,5,0.223649122807018,0.316666666666667,0.159679901508156
"52",7,0.216795321637427,0.0111111111111111,0.156,"AL","Riverside",5,9,5,0.216795321637427,0.0111111111111111,0.156
"53",9,0.208608187134503,0.183333333333333,0.145679012345679,"AL","Kimberline",5,9,5,0.208608187134503,0.183333333333333,0.145679012345679
"54",3,0.217029239766082,0.161111111111111,0.188444444444444,"AL","Neshota",5,9,5,0.217029239766082,0.161111111111111,0.188444444444444
"55",2,0.201918128654971,0,0.144888888888889,"AL","Cypress Shores",5,9,5,0.201918128654971,0,0.144888888888889
"56",9,0.204444444444444,0.155555555555556,0.162222222222222,"AL","Westhill",5,9,5,0.204444444444444,0.155555555555556,0.162222222222222
"57",2,0.198877192982456,0.00555555555555556,0.158666666666667,"AL","D'Iberville",5,9,5,0.198877192982456,0.00555555555555556,0.158666666666667
"58",7,0.212701754385965,0.0388888888888889,0.145333333333333,"AL","Westmont",5,9,5,0.212701754385965,0.0388888888888889,0.145333333333333
"59",3,0.216888888888889,0.0777777777777778,0.186222222222222,"AL","Forest Highland",5,9,5,0.216888888888889,0.0777777777777778,0.186222222222222
"60",7,0.205076023391813,0.0555555555555556,0.179555555555556,"AL","Canterbury",5,9,5,0.205076023391813,0.0555555555555556,0.179555555555556
"61",7,0.217847953216374,0.0611111111111111,0.153535353535354,"AL","Bayview",5,9,5,0.217847953216374,0.0611111111111111,0.153535353535354
"62",4,0.219204678362573,0.0111111111111111,0,"AL","Lourdes",5,9,5,0.219204678362573,0.0111111111111111,0
"63",9,0.224187134502924,0.338888888888889,0.14047619047619,"AL","Gorgas",5,9,5,0.224187134502924,0.338888888888889,0.14047619047619
"64",3,0.219719298245614,0.0777777777777778,0.188444444444444,"AL","McVoy",5,9,5,0.219719298245614,0.0777777777777778,0.188444444444444
"65",9,0.21574269005848,0.127777777777778,0.163111111111111,"AL","Nevius",5,9,5,0.21574269005848,0.127777777777778,0.163111111111111
"66",2,0.194292397660819,0,0.15672514619883,"AL","Millers Creek",5,9,5,0.194292397660819,0,0.15672514619883
"67",9,0.21527485380117,0.183333333333333,0.18,"AL","Bellewood",5,9,5,0.21527485380117,0.183333333333333,0.18
"68",7,0.209309941520468,0.0277777777777778,0.144086021505376,"AL","Bienville",5,9,5,0.209309941520468,0.0277777777777778,0.144086021505376
"69",3,0.209122807017544,0.0888888888888889,0.183111111111111,"AL","Terrace Hills",5,9,5,0.209122807017544,0.0888888888888889,0.183111111111111
"70",7,0.221286549707602,0.0722222222222222,0.172698412698413,"AL","Cody",5,9,5,0.221286549707602,0.0722222222222222,0.172698412698413
"71",3,0.212070175438596,0.3,0.186666666666667,"AL","Georgia Avenue",5,9,5,0.212070175438596,0.3,0.186666666666667
"72",3,0.20140350877193,0.4,0.184888888888889,"AL","Central Business District",5,9,5,0.20140350877193,0.4,0.184888888888889
"73",3,0.218245614035088,0.216666666666667,0.188,"AL","Greenwich Hills",5,9,5,0.218245614035088,0.216666666666667,0.188
"74",3,0.21433918128655,0.311111111111111,0.181777777777778,"AL","Washington Square",5,9,5,0.21433918128655,0.311111111111111,0.181777777777778
"75",7,0.199461988304094,0.0277777777777778,0.142857142857143,"AL","Yorkwood",5,9,5,0.199461988304094,0.0277777777777778,0.142857142857143
"76",7,0.201426900584795,0.05,0.146666666666667,"AL","Garland",5,9,5,0.201426900584795,0.05,0.146666666666667
"77",9,0.199953216374269,0.361111111111111,0.168810916179337,"AL","Hannon Park",5,9,5,0.199953216374269,0.361111111111111,0.168810916179337
"78",7,0.225707602339181,0.0888888888888889,0.156888888888889,"AL","North Crichton",5,9,5,0.225707602339181,0.0888888888888889,0.156888888888889
"79",9,0.212397660818713,0.1,0.151343500363108,"AL","Malibar Heights",5,9,5,0.212397660818713,0.1,0.151343500363108
"80",3,0.211204678362573,0.05,0.183111111111111,"AL","Crestview",5,9,5,0.211204678362573,0.05,0.183111111111111
"81",2,0.219766081871345,0.0111111111111111,0.18,"AL","Driftwood",5,9,5,0.219766081871345,0.0111111111111111,0.18
"82",7,0.217894736842105,0.0444444444444444,0.17037037037037,"AL","Hillsdale",5,9,5,0.217894736842105,0.0444444444444444,0.17037037037037
"83",7,0.205239766081871,0.0944444444444445,0.143888888888889,"AL","Parkhill",5,9,5,0.205239766081871,0.0944444444444445,0.143888888888889
"84",9,0.202573099415205,0.266666666666667,0.149542483660131,"AL","Reichlieu",5,9,5,0.202573099415205,0.266666666666667,0.149542483660131
"85",4,0.225216374269006,0.155555555555556,0,"AL","Baltimore",5,9,5,0.225216374269006,0.155555555555556,0
"86",2,0.207461988304094,0,0.159555555555556,"AL","Prospect",5,9,5,0.207461988304094,0,0.159555555555556
"87",3,0.220280701754386,0.0444444444444444,0.188888888888889,"AL","Rosedale",5,9,5,0.220280701754386,0.0444444444444444,0.188888888888889
"88",3,0.203789473684211,0.0833333333333333,0.183111111111111,"AL","Skyland Park",5,9,5,0.203789473684211,0.0833333333333333,0.183111111111111
"89",3,0.225684210526316,0.255555555555556,0.182222222222222,"AL","Maysville",5,9,5,0.225684210526316,0.255555555555556,0.182222222222222
"90",7,0.214502923976608,0.0777777777777778,0.152136752136752,"AL","Hillview",5,9,5,0.214502923976608,0.0777777777777778,0.152136752136752
"91",9,0.222736842105263,0.322222222222222,0.155555555555556,"AL","Rickarby",5,9,5,0.222736842105263,0.322222222222222,0.155555555555556
"92",9,0.215789473684211,0.183333333333333,0.150222222222222,"AL","Colonial Heights",5,9,5,0.215789473684211,0.183333333333333,0.150222222222222
"93",9,0.216046783625731,0.233333333333333,0.15157437567861,"AR","Central High",5,9,5,0.216046783625731,0.233333333333333,0.15157437567861
"94",7,0.208514619883041,0.05,0.150638708122439,"AR","Westwood-Pecan Lake",5,9,5,0.208514619883041,0.05,0.150638708122439
"95",2,0.218035087719298,0.00555555555555556,0.188444444444444,"AR","65th St. West",5,9,5,0.218035087719298,0.00555555555555556,0.188444444444444
"96",1,0.137777777777778,0.333333333333333,0.178684807256236,"AR","Heights",5,9,5,0.137777777777778,0.333333333333333,0.178684807256236
"97",7,0.212771929824561,0.0333333333333333,0.153227031131359,"AR","South Geyer Springs",5,9,5,0.212771929824561,0.0333333333333333,0.153227031131359
"98",5,0.186269005847953,0.155555555555556,0.162962962962963,"AR","Riverdale",5,9,5,0.186269005847953,0.155555555555556,0.162962962962963
"99",7,0.215157894736842,0.0611111111111111,0.161437908496732,"AR","Chicot West I-30 So.",5,9,5,0.215157894736842,0.0611111111111111,0.161437908496732
"100",9,0.200842105263158,0.305555555555556,0.160444444444444,"AR","Walnut Valley",5,9,5,0.200842105263158,0.305555555555556,0.160444444444444
"101",7,0.222970760233918,0.0333333333333333,0.166666666666667,"AR","South End",5,9,5,0.222970760233918,0.0333333333333333,0.166666666666667
"102",4,0.18446783625731,0.316666666666667,0,"AR","Downtown CBD",5,9,5,0.18446783625731,0.316666666666667,0
"103",9,0.20472514619883,0.216666666666667,0.158236331569665,"AR","Capitol View-Stifft Station",5,9,5,0.20472514619883,0.216666666666667,0.158236331569665
"104",3,0.213426900584795,0.433333333333333,0.184,"AR","Downtown Neighborhood",5,9,5,0.213426900584795,0.433333333333333,0.184
"105",9,0.206690058479532,0.277777777777778,0.151764086361243,"AR","West Markham",5,9,5,0.206690058479532,0.277777777777778,0.151764086361243
"106",9,0.217099415204678,0.138888888888889,0.153227031131359,"AR","Cloverdale Watson",5,9,5,0.217099415204678,0.138888888888889,0.153227031131359
"107",7,0.177520467836257,0.0388888888888889,0.169777777777778,"AR","Rock Creek",5,9,5,0.177520467836257,0.0388888888888889,0.169777777777778
"108",3,0.221333333333333,0.177777777777778,0.186222222222222,"AR","Wakefield",5,9,5,0.221333333333333,0.177777777777778,0.186222222222222
"109",1,0.191766081871345,0.316666666666667,0.180444444444444,"AR","Midtown",5,9,5,0.191766081871345,0.316666666666667,0.180444444444444
"110",9,0.219578947368421,0.133333333333333,0.153227031131359,"AR","Upper Baseline",5,9,5,0.219578947368421,0.133333333333333,0.153227031131359
"111",7,0.215134502923977,0.0277777777777778,0.149464668094218,"AR","John Barrow",5,9,5,0.215134502923977,0.0277777777777778,0.149464668094218
"112",3,0.194877192982456,0.194444444444444,0.179111111111111,"AR","Reservoir",5,9,5,0.194877192982456,0.194444444444444,0.179111111111111
"113",9,0.222690058479532,0.211111111111111,0.147619047619048,"AR","Stephens",5,9,5,0.222690058479532,0.211111111111111,0.147619047619048
"114",1,0.175461988304094,0.177777777777778,0.181333333333333,"AR","River Mountain",5,9,5,0.175461988304094,0.177777777777778,0.181333333333333
"115",9,0.198573099415205,0.183333333333333,0.145443856554968,"AR","Otter Creek Crystal",5,9,5,0.198573099415205,0.183333333333333,0.145443856554968
"116",9,0.221450292397661,0.294444444444444,0.155555555555556,"AR","Oak Forest",5,9,5,0.221450292397661,0.294444444444444,0.155555555555556
"117",7,0.221356725146199,0.0388888888888889,0.166666666666667,"AR","East of I-30",5,9,5,0.221356725146199,0.0388888888888889,0.166666666666667
"118",5,0.185169590643275,0.35,0.176,"AR","Hillcrest",5,9,5,0.185169590643275,0.35,0.176
"119",3,0.20119298245614,0.25,0.183555555555556,"AR","Briarwood",5,9,5,0.20119298245614,0.25,0.183555555555556
"120",7,0.190970760233918,0.0388888888888889,0.176888888888889,"AR","Prairie Creek",5,9,5,0.190970760233918,0.0388888888888889,0.176888888888889
"121",7,0.21340350877193,0.0777777777777778,0.16837037037037,"AR","Boyle Park",5,9,5,0.21340350877193,0.0777777777777778,0.16837037037037
"122",7,0.17553216374269,0.0388888888888889,0.154421087754421,"AZ","Finley Farms",5,9,5,0.17553216374269,0.0388888888888889,0.154421087754421
"123",3,0.19859649122807,0.144444444444444,0.177777777777778,"AZ","Prince Tucson",5,9,5,0.19859649122807,0.144444444444444,0.177777777777778
"124",1,0.174970760233918,0.272222222222222,0.185333333333333,"AZ","Sonoma Ranch",5,9,5,0.174970760233918,0.272222222222222,0.185333333333333
"125",5,0.178994152046784,0.188888888888889,0.143055555555556,"AZ","The Traditions",5,9,5,0.178994152046784,0.188888888888889,0.143055555555556
"126",5,0.176421052631579,0.244444444444444,0.153642531420309,"AZ","Higley Park",5,9,5,0.176421052631579,0.244444444444444,0.153642531420309
"127",9,0.203087719298246,0.366666666666667,0.154616588419405,"AZ","St. Cyrils",5,9,5,0.203087719298246,0.366666666666667,0.154616588419405
"128",5,0.174432748538012,0.194444444444444,0.159159159159159,"AZ","Western Skies",5,9,5,0.174432748538012,0.194444444444444,0.159159159159159
"129",5,0.193473684210526,0.166666666666667,0.16078300522745,"AZ","Summer Place Village",5,9,5,0.193473684210526,0.166666666666667,0.16078300522745
"130",2,0.168350877192982,0.00555555555555556,0.179134690245801,"AZ","Ahwatukee Foothills",5,9,5,0.168350877192982,0.00555555555555556,0.179134690245801
"131",5,0.193380116959064,0.211111111111111,0.15199644088533,"AZ","Amberwood North",5,9,5,0.193380116959064,0.211111111111111,0.15199644088533
"132",9,0.204140350877193,0.227777777777778,0.151190476190476,"AZ","Terra Del Sol",5,9,5,0.204140350877193,0.227777777777778,0.151190476190476
"133",9,0.211953216374269,0.416666666666667,0.161787184009406,"AZ","Barrio Hollywood",5,9,5,0.211953216374269,0.416666666666667,0.161787184009406
"134",1,0.162573099415205,0.144444444444444,0.187555555555556,"AZ","Ashley Park",5,9,5,0.162573099415205,0.144444444444444,0.187555555555556
"135",7,0.168023391812865,0.0833333333333333,0.173684795907018,"AZ","Coronado Ranch",5,9,5,0.168023391812865,0.0833333333333333,0.173684795907018
"136",1,0.181497076023392,0.2,0.181333333333333,"AZ","Jefferson Park",5,9,5,0.181497076023392,0.2,0.181333333333333
"137",9,0.211298245614035,0.2,0.156435643564356,"AZ","Myers",5,9,5,0.211298245614035,0.2,0.156435643564356
"138",7,0.210713450292398,0.0444444444444444,0.168079190301413,"AZ","Drexel-Alvernon",5,9,5,0.210713450292398,0.0444444444444444,0.168079190301413
"139",7,0.183836257309941,0.0388888888888889,0.158669780892003,"AZ","Starr Pass",5,9,5,0.183836257309941,0.0388888888888889,0.158669780892003
"140",7,0.205894736842105,0.0777777777777778,0.15095785440613,"AZ","Lakeside Park",5,9,5,0.205894736842105,0.0777777777777778,0.15095785440613
"141",2,0.161052631578947,0,0.186666666666667,"AZ","North Gateway",5,9,5,0.161052631578947,0,0.186666666666667
"142",7,0.181964912280702,0.0277777777777778,0.152270327349525,"AZ","Cooley Station",5,9,5,0.181964912280702,0.0277777777777778,0.152270327349525
"143",5,0.170409356725146,0.144444444444444,0.156736300333031,"AZ","Sun Lakes",5,9,5,0.170409356725146,0.144444444444444,0.156736300333031
"144",5,0.188538011695906,0.405555555555556,0.173391226898241,"AZ","Gililland",5,9,5,0.188538011695906,0.405555555555556,0.173391226898241
"145",5,0.199485380116959,0.233333333333333,0.158730158730159,"AZ","Rosemont West",5,9,5,0.199485380116959,0.233333333333333,0.158730158730159
"146",7,0.191017543859649,0.0111111111111111,0.163950122467157,"AZ","Tucson Estates",5,9,5,0.191017543859649,0.0111111111111111,0.163950122467157
"147",1,0.16425730994152,0.166666666666667,0.177333333333333,"AZ","Vinyards",5,9,5,0.16425730994152,0.166666666666667,0.177333333333333
"148",5,0.178900584795322,0.294444444444444,0.170081192303415,"AZ","Rural-Geneva",5,9,5,0.178900584795322,0.294444444444444,0.170081192303415
"149",9,0.210760233918129,0.327777777777778,0.153216374269006,"AZ","Amphi",5,9,5,0.210760233918129,0.327777777777778,0.153216374269006
"150",9,0.212654970760234,0.205555555555556,0.176888888888889,"AZ","South Park",5,9,5,0.212654970760234,0.205555555555556,0.176888888888889
"151",7,0.186877192982456,0.0777777777777778,0.187111111111111,"AZ","Leisure World",5,9,5,0.186877192982456,0.0777777777777778,0.187111111111111
"152",7,0.197239766081871,0.0722222222222222,0.153153153153153,"AZ","Harrison East-South",5,9,5,0.197239766081871,0.0722222222222222,0.153153153153153
"153",7,0.164233918128655,0.0111111111111111,0.147555555555556,"AZ","Trilogy",5,9,5,0.164233918128655,0.0111111111111111,0.147555555555556
"154",2,0.194479532163743,0.0111111111111111,0.174885997108219,"AZ","Laveen",5,9,5,0.194479532163743,0.0111111111111111,0.174885997108219
"155",3,0.210502923976608,0.177777777777778,0.186222222222222,"AZ","Menlo Park",5,9,5,0.210502923976608,0.177777777777778,0.186222222222222
"156",9,0.20612865497076,0.222222222222222,0.159680638722555,"AZ","Arroyo Chico",5,9,5,0.20612865497076,0.222222222222222,0.159680638722555
"157",7,0.187391812865497,0.0722222222222222,0.150292397660819,"AZ","Eastside",5,9,5,0.187391812865497,0.0722222222222222,0.150292397660819
"158",9,0.219111111111111,0.383333333333333,0.176444444444444,"AZ","Wakefield",5,9,5,0.219111111111111,0.383333333333333,0.176444444444444
"159",5,0.178549707602339,0.205555555555556,0.162666666666667,"AZ","Twelve Oaks",5,9,5,0.178549707602339,0.205555555555556,0.162666666666667
"160",5,0.18519298245614,0.15,0.145029239766082,"AZ","Augusta Ranch",5,9,5,0.18519298245614,0.15,0.145029239766082
"161",5,0.181286549707602,0.222222222222222,0.167256145033923,"AZ","Rancho Del Verde",5,9,5,0.181286549707602,0.222222222222222,0.167256145033923
"162",7,0.166900584795322,0.0611111111111111,0.170459348237126,"AZ","Kempton Crossing",5,9,5,0.166900584795322,0.0611111111111111,0.170459348237126
"163",5,0.18212865497076,0.25,0.170592815037259,"AZ","Dobson Woods",5,9,5,0.18212865497076,0.25,0.170592815037259
"164",5,0.176023391812865,0.294444444444444,0.158954248366013,"AZ","Blenman-Elm",5,9,5,0.176023391812865,0.294444444444444,0.158954248366013
"165",9,0.220538011695906,0.333333333333333,0.15,"AZ","Dodge Flower",5,9,5,0.220538011695906,0.333333333333333,0.15
"166",7,0.185169590643275,0.0777777777777778,0.15632183908046,"AZ","Civano",5,9,5,0.185169590643275,0.0777777777777778,0.15632183908046
"167",5,0.154269005847953,0.322222222222222,0.168686868686869,"AZ","Alta Mira",5,9,5,0.154269005847953,0.322222222222222,0.168686868686869
"168",7,0.178222222222222,0.116666666666667,0.169777777777778,"AZ","Ridgeview",5,9,5,0.178222222222222,0.116666666666667,0.169777777777778
"169",1,0.178549707602339,0.111111111111111,0.186222222222222,"AZ","Santa Rita Ranch",5,9,5,0.178549707602339,0.111111111111111,0.186222222222222
"170",7,0.162923976608187,0.0166666666666667,0.181333333333333,"AZ","Seville",5,9,5,0.162923976608187,0.0166666666666667,0.181333333333333
"171",7,0.18587134502924,0.122222222222222,0.16984126984127,"AZ","Rillito",5,9,5,0.18587134502924,0.122222222222222,0.16984126984127
"172",7,0.177567251461988,0.0611111111111111,0.185333333333333,"AZ","Wind Drift",5,9,5,0.177567251461988,0.0611111111111111,0.185333333333333
"173",9,0.21319298245614,0.222222222222222,0.166666666666667,"AZ","Julia Keen",5,9,5,0.21319298245614,0.222222222222222,0.166666666666667
"174",9,0.206222222222222,0.338888888888889,0.172888888888889,"AZ","Garden District",5,9,5,0.206222222222222,0.338888888888889,0.172888888888889
"175",5,0.182432748538012,0.372222222222222,0.142565754159957,"AZ","Superstition Springs",5,9,5,0.182432748538012,0.372222222222222,0.142565754159957
"176",2,0.180491228070175,0.00555555555555556,0.153642531420309,"AZ","Cooley Station North",5,9,5,0.180491228070175,0.00555555555555556,0.153642531420309
"177",5,0.185099415204678,0.188888888888889,0.168879991102213,"AZ","Tempe Royal Estates",5,9,5,0.185099415204678,0.188888888888889,0.168879991102213
"178",5,0.157380116959064,0.155555555555556,0.152115752115752,"AZ","Shamrock Estates",5,9,5,0.157380116959064,0.155555555555556,0.152115752115752
"179",7,0.182526315789474,0.0944444444444445,0.156000444889334,"AZ","Towne Meadows",5,9,5,0.182526315789474,0.0944444444444445,0.156000444889334
"180",7,0.194947368421053,0.0611111111111111,0.152399737015122,"AZ","El G.H.E.K.O.",5,9,5,0.194947368421053,0.0611111111111111,0.152399737015122
"181",5,0.192,0.355555555555556,0.162539682539683,"AZ","Miramonte",5,9,5,0.192,0.355555555555556,0.162539682539683
"182",5,0.184865497076023,0.4,0.158226867982966,"AZ","Dobson Ranch",5,9,5,0.184865497076023,0.4,0.158226867982966
"183",9,0.209450292397661,0.283333333333333,0.155922865013774,"AZ","Corbett",5,9,5,0.209450292397661,0.283333333333333,0.155922865013774
"184",5,0.194245614035088,0.194444444444444,0.149821610601427,"AZ","Sunland Village",5,9,5,0.194245614035088,0.194444444444444,0.149821610601427
"185",9,0.214035087719298,0.338888888888889,0.169777777777778,"AZ","Sunnyside",5,9,5,0.214035087719298,0.338888888888889,0.169777777777778
"186",2,0.200701754385965,0.0111111111111111,0.180444444444444,"AZ","Westside Development",5,9,5,0.200701754385965,0.0111111111111111,0.180444444444444
"187",7,0.194362573099415,0.0833333333333333,0.152407932011331,"AZ","Sunbird",5,9,5,0.194362573099415,0.0833333333333333,0.152407932011331
"188",5,0.195134502923977,0.322222222222222,0.166666666666667,"AZ","La Madera",5,9,5,0.195134502923977,0.322222222222222,0.166666666666667
"189",5,0.160631578947368,0.4,0.159031068983676,"AZ","Sam Hughes",5,9,5,0.160631578947368,0.4,0.159031068983676
"190",1,0.176795321637427,0.122222222222222,0.184888888888889,"AZ","Tiburon",5,9,5,0.176795321637427,0.122222222222222,0.184888888888889
"191",5,0.179602339181287,0.2,0.153642531420309,"AZ","Neely Commons",5,9,5,0.179602339181287,0.2,0.153642531420309
"192",9,0.209777777777778,0.155555555555556,0.146859903381642,"AZ","Stella Mann",5,9,5,0.209777777777778,0.155555555555556,0.146859903381642
"193",5,0.178713450292398,0.15,0.151111111111111,"AZ","Houghton",5,9,5,0.178713450292398,0.15,0.151111111111111
"194",1,0.180795321637427,0.222222222222222,0.178222222222222,"AZ","Crimson Creek",5,9,5,0.180795321637427,0.222222222222222,0.178222222222222
"195",9,0.203953216374269,0.377777777777778,0.166222222222222,"AZ","Community Fiesta",5,9,5,0.203953216374269,0.377777777777778,0.166222222222222
"196",9,0.206011695906433,0.294444444444444,0.149189814814815,"AZ","Midvale Park",5,9,5,0.206011695906433,0.294444444444444,0.149189814814815
"197",3,0.199298245614035,0.283333333333333,0.186666666666667,"AZ","Palo Verde",5,9,5,0.199298245614035,0.283333333333333,0.186666666666667
"198",7,0.184444444444444,0.138888888888889,0.141666666666667,"AZ","Apache Wells",5,9,5,0.184444444444444,0.138888888888889,0.141666666666667
"199",7,0.207157894736842,0.0833333333333333,0.157407407407407,"AZ","A Mountain",5,9,5,0.207157894736842,0.0833333333333333,0.157407407407407
"200",1,0.181777777777778,0.222222222222222,0.184888888888889,"AZ","Neely Farms",5,9,5,0.181777777777778,0.222222222222222,0.184888888888889
"201",9,0.20519298245614,0.144444444444444,0.151713096381684,"AZ","South Mountain",5,9,5,0.20519298245614,0.144444444444444,0.151713096381684
"202",9,0.204304093567251,0.327777777777778,0.15297157622739,"AZ","Harlan Heights",5,9,5,0.204304093567251,0.327777777777778,0.15297157622739
