"","d_clust$classification","1","2","3","X1","X2","X3","X4","X5","X6","X7","X8"
"1",1,0.557967332123412,0.0527586206896552,0.0467432950191571,"AL","Sheldon",1,5,9,0.557967332123412,0.0527586206896552,0.0467432950191571
"2",1,0.615658802177859,0.0217241379310345,0.0394088669950739,"AL","Venetia",1,5,9,0.615658802177859,0.0217241379310345,0.0394088669950739
"3",1,0.557640653357532,0.0186206896551724,0.0482758620689655,"AL","Warwick",1,5,9,0.557640653357532,0.0186206896551724,0.0482758620689655
"4",1,0.568029038112523,0.0217241379310345,0.0433103448275862,"AL","Park Place",1,5,9,0.568029038112523,0.0217241379310345,0.0433103448275862
"5",1,0.5697277676951,0.0589655172413793,0.0482758620689655,"AL","Columbia",1,5,9,0.5697277676951,0.0589655172413793,0.0482758620689655
"6",3,0.589981851179673,0.155172413793103,0.048551724137931,"AL","Brookwood",1,5,9,0.589981851179673,0.155172413793103,0.048551724137931
"7",8,0.58194555353902,0.046551724137931,0.0529655172413793,"AL","Jackson Heights",1,5,9,0.58194555353902,0.046551724137931,0.0529655172413793
"8",3,0.629183303085299,0.16448275862069,0.0490337248957939,"AL","South Crichton",1,5,9,0.629183303085299,0.16448275862069,0.0490337248957939
"9",5,0.631339382940109,0.173793103448276,0.0554597701149425,"AL","Fisher",1,5,9,0.631339382940109,0.173793103448276,0.0554597701149425
"10",1,0.594359346642468,0.0341379310344828,0.0424827586206897,"AL","Rothfield",1,5,9,0.594359346642468,0.0341379310344828,0.0424827586206897
"11",1,0.563520871143376,0.0589655172413793,0.0522758620689655,"AL","Berkleigh",1,5,9,0.563520871143376,0.0589655172413793,0.0522758620689655
"12",8,0.617357531760436,0.0558620689655172,0.056551724137931,"AL","Navco",1,5,9,0.617357531760436,0.0558620689655172,0.056551724137931
"13",8,0.595862068965517,0.00620689655172414,0.0536551724137931,"AL","Devonshire",1,5,9,0.595862068965517,0.00620689655172414,0.0536551724137931
"14",1,0.506025408348457,0.043448275862069,0.0449077786688051,"AL","Di Grado",1,5,9,0.506025408348457,0.043448275862069,0.0449077786688051
"15",8,0.570903811252269,0.0403448275862069,0.0550344827586207,"AL","Scenic Hill",1,5,9,0.570903811252269,0.0403448275862069,0.0550344827586207
"16",8,0.597168784029038,0,0.0583448275862069,"AL","Muddy Creek",1,5,9,0.597168784029038,0,0.0583448275862069
"17",1,0.537974591651543,0,0.0522167487684729,"AL","Dawes",1,5,9,0.537974591651543,0,0.0522167487684729
"18",6,0.567179673321234,0.229655172413793,0.0575172413793103,"AL","Carlen",1,5,9,0.567179673321234,0.229655172413793,0.0575172413793103
"19",1,0.497074410163339,0,0.0434782608695652,"AL","Rochon",1,5,9,0.497074410163339,0,0.0434782608695652
"20",8,0.572406533575318,0.00931034482758621,0.056551724137931,"AL","Belmeade",1,5,9,0.572406533575318,0.00931034482758621,0.056551724137931
"21",1,0.56378221415608,0.0341379310344828,0.0438423645320197,"AL","Rolling Acres",1,5,9,0.56378221415608,0.0341379310344828,0.0438423645320197
"22",1,0.631927404718693,0.046551724137931,0.0517241379310345,"AL","Plateau",1,5,9,0.631927404718693,0.046551724137931,0.0517241379310345
"23",8,0.587303085299456,0.0248275862068966,0.055448275862069,"AL","Overlook",1,5,9,0.587303085299456,0.0248275862068966,0.055448275862069
"24",8,0.619382940108893,0.0713793103448276,0.0579310344827586,"AL","Woodlawn",1,5,9,0.619382940108893,0.0713793103448276,0.0579310344827586
"25",1,0.593379310344828,0.00620689655172414,0.0495297805642633,"AL","Jefferson",1,5,9,0.593379310344828,0.00620689655172414,0.0495297805642633
"26",1,0.592987295825771,0.0124137931034483,0.0526896551724138,"AL","Melrose",1,5,9,0.592987295825771,0.0124137931034483,0.0526896551724138
"27",5,0.631012704174229,0.0931034482758621,0.056551724137931,"AL","Neely",1,5,9,0.631012704174229,0.0931034482758621,0.056551724137931
"28",9,0.463687840290381,0.170689655172414,0,"AL","College Park",1,5,9,0.463687840290381,0.170689655172414,0
"29",7,0.391491833030853,0.0279310344827586,0.0547586206896552,"AL","Country Club",1,5,9,0.391491833030853,0.0279310344827586,0.0547586206896552
"30",5,0.589132486388385,0.124137931034483,0.0568275862068966,"AL","Airmont",1,5,9,0.589132486388385,0.124137931034483,0.0568275862068966
"31",8,0.625851179673321,0.0558620689655172,0.0584827586206897,"AL","Maryvale",1,5,9,0.625851179673321,0.0558620689655172,0.0584827586206897
"32",8,0.597691470054446,0.00931034482758621,0.0583448275862069,"AL","Bellmont",1,5,9,0.597691470054446,0.00931034482758621,0.0583448275862069
"33",9,0.5634555353902,0.0713793103448276,0,"AL","Claremont",1,5,9,0.5634555353902,0.0713793103448276,0
"34",1,0.558882032667877,0.0248275862068966,0.0489028213166144,"AL","Cottage Park",1,5,9,0.558882032667877,0.0248275862068966,0.0489028213166144
"35",3,0.602526315789474,0.161379310344828,0.0482758620689655,"AL","Dauphin Acres",1,5,9,0.602526315789474,0.161379310344828,0.0482758620689655
"36",8,0.601350272232305,0.0868965517241379,0.0573793103448276,"AL","Texas Street",1,5,9,0.601350272232305,0.0868965517241379,0.0573793103448276
"37",8,0.534838475499093,0.0744827586206896,0.0569655172413793,"AL","Thornhill",1,5,9,0.534838475499093,0.0744827586206896,0.0569655172413793
"38",6,0.572994555353902,0.211034482758621,0.0517241379310345,"AL","Lyons Park",1,5,9,0.572994555353902,0.211034482758621,0.0517241379310345
"39",5,0.625132486388385,0.102413793103448,0.056,"AL","Riviera",1,5,9,0.625132486388385,0.102413793103448,0.056
"40",8,0.578548094373866,0.0248275862068966,0.0566896551724138,"AL","Baker",1,5,9,0.578548094373866,0.0248275862068966,0.0566896551724138
