"","d_clust$classification","1","2","3","X1","X2","X3","X4","X5","X6","X7","X8"
"25",8,0.562352941176471,0.00588235294117647,0.0844919786096257,"AL","Jefferson",1,5,5,0.562352941176471,0.00588235294117647,0.0844919786096257
"26",8,0.561981424148607,0.0117647058823529,0.0898823529411765,"AL","Melrose",1,5,5,0.561981424148607,0.0117647058823529,0.0898823529411765
"27",7,0.598018575851393,0.0882352941176471,0.0964705882352941,"AL","Neely",1,5,5,0.598018575851393,0.0882352941176471,0.0964705882352941
"28",9,0.439442724458204,0.161764705882353,0,"AL","College Park",1,5,5,0.439442724458204,0.161764705882353,0
"29",8,0.371021671826625,0.0264705882352941,0.0934117647058824,"AL","Country Club",1,5,5,0.371021671826625,0.0264705882352941,0.0934117647058824
"30",7,0.558328173374613,0.117647058823529,0.0969411764705883,"AL","Airmont",1,5,5,0.558328173374613,0.117647058823529,0.0969411764705883
"31",7,0.59312693498452,0.0529411764705882,0.099764705882353,"AL","Maryvale",1,5,5,0.59312693498452,0.0529411764705882,0.099764705882353
"32",7,0.566439628482972,0.00882352941176471,0.0995294117647059,"AL","Bellmont",1,5,5,0.566439628482972,0.00882352941176471,0.0995294117647059
"33",9,0.533993808049536,0.0676470588235294,0,"AL","Claremont",1,5,5,0.533993808049536,0.0676470588235294,0
"34",8,0.529659442724458,0.0235294117647059,0.0834224598930481,"AL","Cottage Park",1,5,5,0.529659442724458,0.0235294117647059,0.0834224598930481
"35",5,0.571021671826625,0.152941176470588,0.0823529411764706,"AL","Dauphin Acres",1,5,5,0.571021671826625,0.152941176470588,0.0823529411764706
"36",7,0.569907120743034,0.0823529411764706,0.0978823529411765,"AL","Texas Street",1,5,5,0.569907120743034,0.0823529411764706,0.0978823529411765
"37",7,0.50687306501548,0.0705882352941176,0.0971764705882353,"AL","Thornhill",1,5,5,0.50687306501548,0.0705882352941176,0.0971764705882353
"38",5,0.543034055727554,0.2,0.0882352941176471,"AL","Lyons Park",1,5,5,0.543034055727554,0.2,0.0882352941176471
"39",5,0.592445820433437,0.0970588235294118,0.0955294117647059,"AL","Riviera",1,5,5,0.592445820433437,0.0970588235294118,0.0955294117647059
"40",7,0.548297213622291,0.0235294117647059,0.0967058823529412,"AL","Baker",1,5,5,0.548297213622291,0.0235294117647059,0.0967058823529412
"41",8,0.486749226006192,0.0117647058823529,0.0985882352941177,"AL","Overton",1,5,5,0.486749226006192,0.0117647058823529,0.0985882352941177
"42",8,0.551888544891641,0.00882352941176471,0.0745882352941176,"AL","Westfield",1,5,5,0.551888544891641,0.00882352941176471,0.0745882352941176
"43",8,0.579628482972136,0.00294117647058824,0.0833499501495513,"AL","Beau Terra",1,5,5,0.579628482972136,0.00294117647058824,0.0833499501495513
"44",8,0.537770897832817,0.00588235294117647,0.0912941176470588,"AL","Milkhouse",1,5,5,0.537770897832817,0.00588235294117647,0.0912941176470588
"45",7,0.59343653250774,0.105882352941176,0.0971764705882353,"AL","Carver",1,5,5,0.59343653250774,0.105882352941176,0.0971764705882353
"46",8,0.504767801857585,0.0264705882352941,0.0971764705882353,"AL","Second Creek",1,5,5,0.504767801857585,0.0264705882352941,0.0971764705882353
"47",8,0.522724458204334,0,0.0969411764705883,"AL","Travis",1,5,5,0.522724458204334,0,0.0969411764705883
"48",5,0.596346749226006,0.158823529411765,0.0948235294117647,"AL","Owens",1,5,5,0.596346749226006,0.158823529411765,0.0948235294117647
"49",8,0.544520123839009,0,0.0945882352941177,"AL","Redstone",1,5,5,0.544520123839009,0,0.0945882352941177
"50",5,0.57374613003096,0.161764705882353,0.0845098039215686,"AL","Leinkauf",1,5,5,0.57374613003096,0.161764705882353,0.0845098039215686
"51",5,0.592012383900929,0.167647058823529,0.0845364184454945,"AL","Oakleigh",1,5,5,0.592012383900929,0.167647058823529,0.0845364184454945
"52",8,0.573869969040248,0.00588235294117647,0.0825882352941177,"AL","Riverside",1,5,5,0.573869969040248,0.00588235294117647,0.0825882352941177
"53",5,0.552198142414861,0.0970588235294118,0.077124183006536,"AL","Kimberline",1,5,5,0.552198142414861,0.0970588235294118,0.077124183006536
"54",7,0.574489164086687,0.0852941176470588,0.099764705882353,"AL","Neshota",1,5,5,0.574489164086687,0.0852941176470588,0.099764705882353
"55",8,0.534489164086687,0,0.0767058823529412,"AL","Cypress Shores",1,5,5,0.534489164086687,0,0.0767058823529412
"56",4,0.541176470588235,0.0823529411764706,0.0858823529411765,"AL","Westhill",1,5,5,0.541176470588235,0.0823529411764706,0.0858823529411765
"57",8,0.526439628482972,0.00294117647058824,0.084,"AL","D'Iberville",1,5,5,0.526439628482972,0.00294117647058824,0.084
"58",8,0.563034055727554,0.0205882352941177,0.0769411764705882,"AL","Westmont",1,5,5,0.563034055727554,0.0205882352941177,0.0769411764705882
"59",7,0.574117647058824,0.0411764705882353,0.0985882352941177,"AL","Forest Highland",1,5,5,0.574117647058824,0.0411764705882353,0.0985882352941177
"60",8,0.542848297213622,0.0294117647058824,0.0950588235294118,"AL","Canterbury",1,5,5,0.542848297213622,0.0294117647058824,0.0950588235294118
"61",8,0.576656346749226,0.0323529411764706,0.0812834224598931,"AL","Bayview",1,5,5,0.576656346749226,0.0323529411764706,0.0812834224598931
"62",9,0.580247678018576,0.00588235294117647,0,"AL","Lourdes",1,5,5,0.580247678018576,0.00588235294117647,0
"63",5,0.59343653250774,0.179411764705882,0.0743697478991597,"AL","Gorgas",1,5,5,0.59343653250774,0.179411764705882,0.0743697478991597
"64",7,0.581609907120743,0.0411764705882353,0.099764705882353,"AL","McVoy",1,5,5,0.581609907120743,0.0411764705882353,0.099764705882353
"65",5,0.571083591331269,0.0676470588235294,0.0863529411764706,"AL","Nevius",1,5,5,0.571083591331269,0.0676470588235294,0.0863529411764706
"66",8,0.514303405572755,0,0.0829721362229102,"AL","Millers Creek",1,5,5,0.514303405572755,0,0.0829721362229102
"67",5,0.56984520123839,0.0970588235294118,0.0952941176470588,"AL","Bellewood",1,5,5,0.56984520123839,0.0970588235294118,0.0952941176470588
"68",8,0.55405572755418,0.0147058823529412,0.076280834914611,"AL","Bienville",1,5,5,0.55405572755418,0.0147058823529412,0.076280834914611
"69",7,0.553560371517028,0.0470588235294118,0.0969411764705883,"AL","Terrace Hills",1,5,5,0.553560371517028,0.0470588235294118,0.0969411764705883
"70",8,0.585758513931889,0.0382352941176471,0.0914285714285714,"AL","Cody",1,5,5,0.585758513931889,0.0382352941176471,0.0914285714285714
"71",7,0.561362229102167,0.158823529411765,0.0988235294117647,"AL","Georgia Avenue",1,5,5,0.561362229102167,0.158823529411765,0.0988235294117647
"72",7,0.53312693498452,0.211764705882353,0.0978823529411765,"AL","Central Business District",1,5,5,0.53312693498452,0.211764705882353,0.0978823529411765
"73",7,0.577708978328173,0.114705882352941,0.0995294117647059,"AL","Greenwich Hills",1,5,5,0.577708978328173,0.114705882352941,0.0995294117647059
"74",7,0.567368421052632,0.164705882352941,0.0962352941176471,"AL","Washington Square",1,5,5,0.567368421052632,0.164705882352941,0.0962352941176471
"75",8,0.527987616099071,0.0147058823529412,0.0756302521008403,"AL","Yorkwood",1,5,5,0.527987616099071,0.0147058823529412,0.0756302521008403
"76",8,0.533188854489164,0.0264705882352941,0.0776470588235294,"AL","Garland",1,5,5,0.533188854489164,0.0264705882352941,0.0776470588235294
"77",4,0.529287925696594,0.191176470588235,0.0893704850361197,"AL","Hannon Park",1,5,5,0.529287925696594,0.191176470588235,0.0893704850361197
"78",5,0.597461300309598,0.0470588235294118,0.0830588235294118,"AL","North Crichton",1,5,5,0.597461300309598,0.0470588235294118,0.0830588235294118
"79",5,0.562229102167183,0.0529411764705882,0.0801230296039985,"AL","Malibar Heights",1,5,5,0.562229102167183,0.0529411764705882,0.0801230296039985
"80",7,0.559071207430341,0.0264705882352941,0.0969411764705883,"AL","Crestview",1,5,5,0.559071207430341,0.0264705882352941,0.0969411764705883
"81",8,0.581733746130031,0.00588235294117647,0.0952941176470588,"AL","Driftwood",1,5,5,0.581733746130031,0.00588235294117647,0.0952941176470588
"82",8,0.576780185758514,0.0235294117647059,0.0901960784313726,"AL","Hillsdale",1,5,5,0.576780185758514,0.0235294117647059,0.0901960784313726
"83",5,0.54328173374613,0.05,0.0761764705882353,"AL","Parkhill",1,5,5,0.54328173374613,0.05,0.0761764705882353
"84",5,0.536222910216718,0.141176470588235,0.0791695501730104,"AL","Reichlieu",1,5,5,0.536222910216718,0.141176470588235,0.0791695501730104
"85",9,0.596160990712074,0.0823529411764706,0,"AL","Baltimore",1,5,5,0.596160990712074,0.0823529411764706,0
"86",8,0.549164086687307,0,0.0844705882352941,"AL","Prospect",1,5,5,0.549164086687307,0,0.0844705882352941
"87",7,0.583095975232198,0.0235294117647059,0.1,"AL","Rosedale",1,5,5,0.583095975232198,0.0235294117647059,0.1
"88",7,0.539442724458204,0.0441176470588235,0.0969411764705883,"AL","Skyland Park",1,5,5,0.539442724458204,0.0441176470588235,0.0969411764705883
"89",7,0.597399380804954,0.135294117647059,0.0964705882352941,"AL","Maysville",1,5,5,0.597399380804954,0.135294117647059,0.0964705882352941
"90",5,0.567801857585139,0.0411764705882353,0.0805429864253394,"AL","Hillview",1,5,5,0.567801857585139,0.0411764705882353,0.0805429864253394
"91",5,0.589597523219814,0.170588235294118,0.0823529411764706,"AL","Rickarby",1,5,5,0.589597523219814,0.170588235294118,0.0823529411764706
"92",5,0.571207430340557,0.0970588235294118,0.0795294117647059,"AL","Colonial Heights",1,5,5,0.571207430340557,0.0970588235294118,0.0795294117647059
"93",5,0.571888544891641,0.123529411764706,0.0802452577122054,"AR","Central High",1,5,5,0.571888544891641,0.123529411764706,0.0802452577122054
"94",8,0.551950464396285,0.0264705882352941,0.0797499043001149,"AR","Westwood-Pecan Lake",1,5,5,0.551950464396285,0.0264705882352941,0.0797499043001149
"95",7,0.577151702786378,0.00294117647058824,0.099764705882353,"AR","65th St. West",1,5,5,0.577151702786378,0.00294117647058824,0.099764705882353
"96",6,0.364705882352941,0.176470588235294,0.0945978391356543,"AR","Heights",1,5,5,0.364705882352941,0.176470588235294,0.0945978391356543
"97",8,0.563219814241486,0.0176470588235294,0.081120192951896,"AR","South Geyer Springs",1,5,5,0.563219814241486,0.0176470588235294,0.081120192951896
"98",4,0.493065015479876,0.0823529411764706,0.0862745098039216,"AR","Riverdale",1,5,5,0.493065015479876,0.0823529411764706,0.0862745098039216
"99",8,0.56953560371517,0.0323529411764706,0.0854671280276817,"AR","Chicot West I-30 So.",1,5,5,0.56953560371517,0.0323529411764706,0.0854671280276817
"100",4,0.531640866873065,0.161764705882353,0.0849411764705882,"AR","Walnut Valley",1,5,5,0.531640866873065,0.161764705882353,0.0849411764705882
"101",8,0.590216718266254,0.0176470588235294,0.0882352941176471,"AR","South End",1,5,5,0.590216718266254,0.0176470588235294,0.0882352941176471
"102",9,0.488297213622291,0.167647058823529,0,"AR","Downtown CBD",1,5,5,0.488297213622291,0.167647058823529,0
"103",4,0.541919504643963,0.114705882352941,0.0837721755368814,"AR","Capitol View-Stifft Station",1,5,5,0.541919504643963,0.114705882352941,0.0837721755368814
"104",7,0.564953560371517,0.229411764705882,0.0974117647058824,"AR","Downtown Neighborhood",1,5,5,0.564953560371517,0.229411764705882,0.0974117647058824
"105",5,0.547120743034056,0.147058823529412,0.0803456927794815,"AR","West Markham",1,5,5,0.547120743034056,0.147058823529412,0.0803456927794815
"106",5,0.574674922600619,0.0735294117647059,0.081120192951896,"AR","Cloverdale Watson",1,5,5,0.574674922600619,0.0735294117647059,0.081120192951896
"107",8,0.469907120743034,0.0205882352941177,0.0898823529411765,"AR","Rock Creek",1,5,5,0.469907120743034,0.0205882352941177,0.0898823529411765
"108",7,0.585882352941177,0.0941176470588235,0.0985882352941177,"AR","Wakefield",1,5,5,0.585882352941177,0.0941176470588235,0.0985882352941177
"109",1,0.507616099071208,0.167647058823529,0.0955294117647059,"AR","Midtown",1,5,5,0.507616099071208,0.167647058823529,0.0955294117647059
"110",5,0.581238390092879,0.0705882352941176,0.081120192951896,"AR","Upper Baseline",1,5,5,0.581238390092879,0.0705882352941176,0.081120192951896
"111",8,0.569473684210526,0.0147058823529412,0.0791283536969392,"AR","John Barrow",1,5,5,0.569473684210526,0.0147058823529412,0.0791283536969392
"112",1,0.515851393188855,0.102941176470588,0.0948235294117647,"AR","Reservoir",1,5,5,0.515851393188855,0.102941176470588,0.0948235294117647
"113",5,0.589473684210526,0.111764705882353,0.0781512605042017,"AR","Stephens",1,5,5,0.589473684210526,0.111764705882353,0.0781512605042017
"114",1,0.464458204334365,0.0941176470588235,0.096,"AR","River Mountain",1,5,5,0.464458204334365,0.0941176470588235,0.096
"115",4,0.525634674922601,0.0970588235294118,0.0769996887643947,"AR","Otter Creek Crystal",1,5,5,0.525634674922601,0.0970588235294118,0.0769996887643947
"116",5,0.586191950464396,0.155882352941176,0.0823529411764706,"AR","Oak Forest",1,5,5,0.586191950464396,0.155882352941176,0.0823529411764706
"117",8,0.58594427244582,0.0205882352941177,0.0882352941176471,"AR","East of I-30",1,5,5,0.58594427244582,0.0205882352941177,0.0882352941176471
"118",4,0.49015479876161,0.185294117647059,0.0931764705882353,"AR","Hillcrest",1,5,5,0.49015479876161,0.185294117647059,0.0931764705882353
"119",7,0.532569659442724,0.132352941176471,0.0971764705882353,"AR","Briarwood",1,5,5,0.532569659442724,0.132352941176471,0.0971764705882353
"120",8,0.505510835913313,0.0205882352941177,0.0936470588235294,"AR","Prairie Creek",1,5,5,0.505510835913313,0.0205882352941177,0.0936470588235294
"121",5,0.564891640866873,0.0411764705882353,0.0891372549019608,"AR","Boyle Park",1,5,5,0.564891640866873,0.0411764705882353,0.0891372549019608
"122",8,0.464643962848297,0.0205882352941177,0.08175234057587,"AZ","Finley Farms",1,5,5,0.464643962848297,0.0205882352941177,0.08175234057587
"123",4,0.525696594427245,0.0764705882352941,0.0941176470588235,"AZ","Prince Tucson",1,5,5,0.525696594427245,0.0764705882352941,0.0941176470588235
"124",1,0.463157894736842,0.144117647058824,0.0981176470588235,"AZ","Sonoma Ranch",1,5,5,0.463157894736842,0.144117647058824,0.0981176470588235
"125",4,0.473808049535604,0.1,0.0757352941176471,"AZ","The Traditions",1,5,5,0.473808049535604,0.1,0.0757352941176471
"126",4,0.466996904024768,0.129411764705882,0.0813401636931049,"AZ","Higley Park",1,5,5,0.466996904024768,0.129411764705882,0.0813401636931049
"127",5,0.537585139318886,0.194117647058824,0.0818558409279205,"AZ","St. Cyrils",1,5,5,0.537585139318886,0.194117647058824,0.0818558409279205
"128",4,0.461733746130031,0.102941176470588,0.0842607313195549,"AZ","Western Skies",1,5,5,0.461733746130031,0.102941176470588,0.0842607313195549
"129",4,0.512136222910217,0.0882352941176471,0.0851204145321793,"AZ","Summer Place Village",1,5,5,0.512136222910217,0.0882352941176471,0.0851204145321793
"130",8,0.445634674922601,0.00294117647058824,0.0948360124830713,"AZ","Ahwatukee Foothills",1,5,5,0.445634674922601,0.00294117647058824,0.0948360124830713
"131",4,0.511888544891641,0.111764705882353,0.0804687039981158,"AZ","Amberwood North",1,5,5,0.511888544891641,0.111764705882353,0.0804687039981158
"132",5,0.540371517027864,0.120588235294118,0.0800420168067227,"AZ","Terra Del Sol",1,5,5,0.540371517027864,0.120588235294118,0.0800420168067227
"133",5,0.561052631578947,0.220588235294118,0.0856520385932151,"AZ","Barrio Hollywood",1,5,5,0.561052631578947,0.220588235294118,0.0856520385932151
"134",1,0.430340557275542,0.0764705882352941,0.0992941176470588,"AZ","Ashley Park",1,5,5,0.430340557275542,0.0764705882352941,0.0992941176470588
"135",8,0.444767801857585,0.0441176470588235,0.0919507743037155,"AZ","Coronado Ranch",1,5,5,0.444767801857585,0.0441176470588235,0.0919507743037155
"136",1,0.480433436532508,0.105882352941176,0.096,"AZ","Jefferson Park",1,5,5,0.480433436532508,0.105882352941176,0.096
"137",5,0.559318885448917,0.105882352941176,0.0828188701223063,"AZ","Myers",1,5,5,0.559318885448917,0.105882352941176,0.0828188701223063
"138",8,0.557770897832817,0.0235294117647059,0.0889831007478066,"AZ","Drexel-Alvernon",1,5,5,0.557770897832817,0.0235294117647059,0.0889831007478066
"139",8,0.486625386996904,0.0205882352941177,0.0840016487075311,"AZ","Starr Pass",1,5,5,0.486625386996904,0.0205882352941177,0.0840016487075311
"140",8,0.545015479876161,0.0411764705882353,0.0799188640973631,"AZ","Lakeside Park",1,5,5,0.545015479876161,0.0411764705882353,0.0799188640973631
"141",1,0.426315789473684,0,0.0988235294117647,"AZ","North Gateway",1,5,5,0.426315789473684,0,0.0988235294117647
"142",8,0.481671826625387,0.0147058823529412,0.0806137027144543,"AZ","Cooley Station",1,5,5,0.481671826625387,0.0147058823529412,0.0806137027144543
"143",4,0.451083591331269,0.0764705882352941,0.0829780413527809,"AZ","Sun Lakes",1,5,5,0.451083591331269,0.0764705882352941,0.0829780413527809
"144",2,0.499071207430341,0.214705882352941,0.0917953554167158,"AZ","Gililland",1,5,5,0.499071207430341,0.214705882352941,0.0917953554167158
"145",4,0.528049535603715,0.123529411764706,0.0840336134453782,"AZ","Rosemont West",1,5,5,0.528049535603715,0.123529411764706,0.0840336134453782
"146",8,0.505634674922601,0.00588235294117647,0.0867971236590829,"AZ","Tucson Estates",1,5,5,0.505634674922601,0.00588235294117647,0.0867971236590829
"147",1,0.434798761609907,0.0882352941176471,0.0938823529411765,"AZ","Vinyards",1,5,5,0.434798761609907,0.0882352941176471,0.0938823529411765
"148",4,0.473560371517028,0.155882352941176,0.0900429841606312,"AZ","Rural-Geneva",1,5,5,0.473560371517028,0.155882352941176,0.0900429841606312
"149",5,0.557894736842105,0.173529411764706,0.0811145510835913,"AZ","Amphi",1,5,5,0.557894736842105,0.173529411764706,0.0811145510835913
"150",5,0.562910216718266,0.108823529411765,0.0936470588235294,"AZ","South Park",1,5,5,0.562910216718266,0.108823529411765,0.0936470588235294
"151",1,0.494674922600619,0.0411764705882353,0.0990588235294118,"AZ","Leisure World",1,5,5,0.494674922600619,0.0411764705882353,0.0990588235294118
"152",8,0.522105263157895,0.0382352941176471,0.0810810810810811,"AZ","Harrison East-South",1,5,5,0.522105263157895,0.0382352941176471,0.0810810810810811
"153",8,0.434736842105263,0.00588235294117647,0.0781176470588235,"AZ","Trilogy",1,5,5,0.434736842105263,0.00588235294117647,0.0781176470588235
"154",8,0.514798761609907,0.00588235294117647,0.0925867043514102,"AZ","Laveen",1,5,5,0.514798761609907,0.00588235294117647,0.0925867043514102
"155",7,0.557213622291022,0.0941176470588235,0.0985882352941177,"AZ","Menlo Park",1,5,5,0.557213622291022,0.0941176470588235,0.0985882352941177
"156",5,0.545634674922601,0.117647058823529,0.0845368087354702,"AZ","Arroyo Chico",1,5,5,0.545634674922601,0.117647058823529,0.0845368087354702
"157",8,0.496037151702786,0.0382352941176471,0.0795665634674923,"AZ","Eastside",1,5,5,0.496037151702786,0.0382352941176471,0.0795665634674923
"158",5,0.58,0.202941176470588,0.0934117647058824,"AZ","Wakefield",1,5,5,0.58,0.202941176470588,0.0934117647058824
"159",4,0.472631578947368,0.108823529411765,0.0861176470588235,"AZ","Twelve Oaks",1,5,5,0.472631578947368,0.108823529411765,0.0861176470588235
"160",4,0.490216718266254,0.0794117647058824,0.0767801857585139,"AZ","Augusta Ranch",1,5,5,0.490216718266254,0.0794117647058824,0.0767801857585139
"161",4,0.479876160990712,0.117647058823529,0.0885473709003121,"AZ","Rancho Del Verde",1,5,5,0.479876160990712,0.117647058823529,0.0885473709003121
"162",8,0.441795665634675,0.0323529411764706,0.0902431843608314,"AZ","Kempton Crossing",1,5,5,0.441795665634675,0.0323529411764706,0.0902431843608314
"163",4,0.482105263157895,0.132352941176471,0.0903138432550197,"AZ","Dobson Woods",1,5,5,0.482105263157895,0.132352941176471,0.0903138432550197
"164",4,0.46594427244582,0.155882352941176,0.0841522491349481,"AZ","Blenman-Elm",1,5,5,0.46594427244582,0.155882352941176,0.0841522491349481
"165",5,0.583777089783282,0.176470588235294,0.0794117647058824,"AZ","Dodge Flower",1,5,5,0.583777089783282,0.176470588235294,0.0794117647058824
"166",8,0.49015479876161,0.0411764705882353,0.0827586206896552,"AZ","Civano",1,5,5,0.49015479876161,0.0411764705882353,0.0827586206896552
"167",4,0.408359133126935,0.170588235294118,0.0893048128342246,"AZ","Alta Mira",1,5,5,0.408359133126935,0.170588235294118,0.0893048128342246
"168",4,0.471764705882353,0.0617647058823529,0.0898823529411765,"AZ","Ridgeview",1,5,5,0.471764705882353,0.0617647058823529,0.0898823529411765
"169",1,0.472631578947368,0.0588235294117647,0.0985882352941177,"AZ","Santa Rita Ranch",1,5,5,0.472631578947368,0.0588235294117647,0.0985882352941177
"170",8,0.431269349845201,0.00882352941176471,0.096,"AZ","Seville",1,5,5,0.431269349845201,0.00882352941176471,0.096
"171",4,0.492012383900929,0.0647058823529412,0.0899159663865546,"AZ","Rillito",1,5,5,0.492012383900929,0.0647058823529412,0.0899159663865546
"172",8,0.470030959752322,0.0323529411764706,0.0981176470588235,"AZ","Wind Drift",1,5,5,0.470030959752322,0.0323529411764706,0.0981176470588235
"173",5,0.564334365325077,0.117647058823529,0.0882352941176471,"AZ","Julia Keen",1,5,5,0.564334365325077,0.117647058823529,0.0882352941176471
"174",5,0.545882352941176,0.179411764705882,0.0915294117647059,"AZ","Garden District",1,5,5,0.545882352941176,0.179411764705882,0.0915294117647059
"175",4,0.482910216718266,0.197058823529412,0.0754759874964479,"AZ","Superstition Springs",1,5,5,0.482910216718266,0.197058823529412,0.0754759874964479
"176",8,0.477770897832817,0.00294117647058824,0.0813401636931049,"AZ","Cooley Station North",1,5,5,0.477770897832817,0.00294117647058824,0.0813401636931049
"177",4,0.489969040247678,0.1,0.0894070541129365,"AZ","Tempe Royal Estates",1,5,5,0.489969040247678,0.1,0.0894070541129365
"178",4,0.416594427244582,0.0823529411764706,0.0805318687671629,"AZ","Shamrock Estates",1,5,5,0.416594427244582,0.0823529411764706,0.0805318687671629
"179",4,0.483157894736842,0.05,0.082588470823765,"AZ","Towne Meadows",1,5,5,0.483157894736842,0.05,0.082588470823765
"180",8,0.516037151702786,0.0323529411764706,0.0806822137138879,"AZ","El G.H.E.K.O.",1,5,5,0.516037151702786,0.0323529411764706,0.0806822137138879
"181",4,0.508235294117647,0.188235294117647,0.0860504201680672,"AZ","Miramonte",1,5,5,0.508235294117647,0.188235294117647,0.0860504201680672
"182",4,0.489349845201238,0.211764705882353,0.0837671654027465,"AZ","Dobson Ranch",1,5,5,0.489349845201238,0.211764705882353,0.0837671654027465
"183",5,0.554427244582043,0.15,0.0825473991249392,"AZ","Corbett",1,5,5,0.554427244582043,0.15,0.0825473991249392
"184",4,0.514179566563468,0.102941176470588,0.0793173232595791,"AZ","Sunland Village",1,5,5,0.514179566563468,0.102941176470588,0.0793173232595791
"185",5,0.56656346749226,0.179411764705882,0.0898823529411765,"AZ","Sunnyside",1,5,5,0.56656346749226,0.179411764705882,0.0898823529411765
"186",8,0.531269349845201,0.00588235294117647,0.0955294117647059,"AZ","Westside Development",1,5,5,0.531269349845201,0.00588235294117647,0.0955294117647059
"187",4,0.514489164086687,0.0441176470588235,0.0806865522412931,"AZ","Sunbird",1,5,5,0.514489164086687,0.0441176470588235,0.0806865522412931
"188",4,0.516532507739938,0.170588235294118,0.0882352941176471,"AZ","La Madera",1,5,5,0.516532507739938,0.170588235294118,0.0882352941176471
"189",2,0.425201238390093,0.211764705882353,0.0841929188737106,"AZ","Sam Hughes",1,5,5,0.425201238390093,0.211764705882353,0.0841929188737106
"190",1,0.467987616099071,0.0647058823529412,0.0978823529411765,"AZ","Tiburon",1,5,5,0.467987616099071,0.0647058823529412,0.0978823529411765
"191",4,0.475417956656347,0.105882352941176,0.0813401636931049,"AZ","Neely Commons",1,5,5,0.475417956656347,0.105882352941176,0.0813401636931049
"192",5,0.555294117647059,0.0823529411764706,0.0777493606138107,"AZ","Stella Mann",1,5,5,0.555294117647059,0.0823529411764706,0.0777493606138107
"193",4,0.473065015479876,0.0794117647058824,0.08,"AZ","Houghton",1,5,5,0.473065015479876,0.0794117647058824,0.08
"194",1,0.478575851393189,0.117647058823529,0.0943529411764706,"AZ","Crimson Creek",1,5,5,0.478575851393189,0.117647058823529,0.0943529411764706
