"","d_clust$classification","1","2","3","X1","X2","X3","X4","X5","X6","X7","X8"
"1",6,0.1382995951417,0.117692307692308,0.104273504273504,"AL","Sheldon",9,9,9,0.1382995951417,0.117692307692308,0.104273504273504
"2",4,0.152599190283401,0.0484615384615385,0.0879120879120879,"AL","Venetia",9,9,9,0.152599190283401,0.0484615384615385,0.0879120879120879
"3",6,0.138218623481781,0.0415384615384615,0.107692307692308,"AL","Warwick",9,9,9,0.138218623481781,0.0415384615384615,0.107692307692308
"4",6,0.140793522267206,0.0484615384615385,0.0966153846153846,"AL","Park Place",9,9,9,0.140793522267206,0.0484615384615385,0.0966153846153846
"5",6,0.141214574898785,0.131538461538462,0.107692307692308,"AL","Columbia",9,9,9,0.141214574898785,0.131538461538462,0.107692307692308
"6",4,0.146234817813765,0.346153846153846,0.108307692307692,"AL","Brookwood",9,9,9,0.146234817813765,0.346153846153846,0.108307692307692
"7",6,0.144242914979757,0.103846153846154,0.118153846153846,"AL","Jackson Heights",9,9,9,0.144242914979757,0.103846153846154,0.118153846153846
"8",4,0.155951417004049,0.366923076923077,0.10938292476754,"AL","South Crichton",9,9,9,0.155951417004049,0.366923076923077,0.10938292476754
"9",4,0.156485829959514,0.387692307692308,0.123717948717949,"AL","Fisher",9,9,9,0.156485829959514,0.387692307692308,0.123717948717949
"10",6,0.14731983805668,0.0761538461538461,0.0947692307692308,"AL","Rothfield",9,9,9,0.14731983805668,0.0761538461538461,0.0947692307692308
"11",6,0.139676113360324,0.131538461538462,0.116615384615385,"AL","Berkleigh",9,9,9,0.139676113360324,0.131538461538462,0.116615384615385
"12",9,0.15302024291498,0.124615384615385,0.126153846153846,"AL","Navco",9,9,9,0.15302024291498,0.124615384615385,0.126153846153846
"13",6,0.147692307692308,0.0138461538461538,0.119692307692308,"AL","Devonshire",9,9,9,0.147692307692308,0.0138461538461538,0.119692307692308
"14",6,0.125425101214575,0.0969230769230769,0.100178890876565,"AL","Di Grado",9,9,9,0.125425101214575,0.0969230769230769,0.100178890876565
"15",6,0.141506072874494,0.09,0.122769230769231,"AL","Scenic Hill",9,9,9,0.141506072874494,0.09,0.122769230769231
"16",9,0.148016194331984,0,0.130153846153846,"AL","Muddy Creek",9,9,9,0.148016194331984,0,0.130153846153846
"17",6,0.133344129554656,0,0.116483516483516,"AL","Dawes",9,9,9,0.133344129554656,0,0.116483516483516
"18",9,0.140582995951417,0.512307692307692,0.128307692307692,"AL","Carlen",9,9,9,0.140582995951417,0.512307692307692,0.128307692307692
"19",6,0.123206477732794,0,0.0969899665551839,"AL","Rochon",9,9,9,0.123206477732794,0,0.0969899665551839
"20",9,0.141878542510121,0.0207692307692308,0.126153846153846,"AL","Belmeade",9,9,9,0.141878542510121,0.0207692307692308,0.126153846153846
"21",6,0.139740890688259,0.0761538461538461,0.0978021978021978,"AL","Rolling Acres",9,9,9,0.139740890688259,0.0761538461538461,0.0978021978021978
"22",6,0.156631578947368,0.103846153846154,0.115384615384615,"AL","Plateau",9,9,9,0.156631578947368,0.103846153846154,0.115384615384615
"23",6,0.145570850202429,0.0553846153846154,0.123692307692308,"AL","Overlook",9,9,9,0.145570850202429,0.0553846153846154,0.123692307692308
